transaction_id,full_date,day,month,quarter,year,weekday,product_key,product_name,category,subcategory,unit_price,store_key,store_name,city,state,quantity,discount,gross_amount,net_amount,lag_1,lag_3,lag_7,rolling_mean_3,rolling_mean_7,predicted_quantity
23699,2026-09-06,6,9,3,2026,3,420,244,7,12,559.0,22,64,16,5,36,0.0,20124.0,20124.0,36.0,0.0,0.0,0.0,0.0,35.85377
16658,2024-09-27,27,9,3,2024,0,420,244,7,12,559.0,25,19,6,12,5,0.0,2795.0,2795.0,0.0,0.0,0.0,0.0,0.0,5.178059
22172,2025-09-23,23,9,3,2025,5,420,244,7,12,559.0,25,19,6,12,5,0.0,2795.0,2795.0,5.0,0.0,0.0,0.0,0.0,4.845862
13031,2024-05-27,27,5,2,2024,1,420,244,7,12,559.0,33,27,6,12,3,10.0,1677.0,1509.3,0.0,0.0,0.0,0.0,0.0,4.6835275
18545,2025-05-26,26,5,2,2025,1,420,244,7,12,559.0,33,27,6,12,3,10.0,1677.0,1509.3,3.0,0.0,0.0,0.0,0.0,3.2968357
23031,2026-01-03,3,1,1,2026,2,420,244,7,12,559.0,33,27,6,12,3,10.0,1677.0,1509.3,3.0,0.0,0.0,0.0,0.0,3.287282
16003,2024-01-11,11,1,1,2024,4,420,244,7,12,559.0,57,137,36,27,1,10.0,559.0,503.1,0.0,0.0,0.0,0.0,0.0,3.9284484
21517,2025-10-28,28,10,4,2025,5,420,244,7,12,559.0,57,137,36,27,1,10.0,559.0,503.1,1.0,0.0,0.0,0.0,0.0,1.0992644
16724,2024-03-17,17,3,1,2024,3,420,244,7,12,559.0,60,135,36,27,5,0.0,2795.0,2795.0,0.0,0.0,0.0,0.0,0.0,3.1401296
22238,2025-03-15,15,3,1,2025,2,420,244,7,12,559.0,60,135,36,27,5,0.0,2795.0,2795.0,5.0,0.0,0.0,0.0,0.0,4.6439795
13002,2024-11-25,25,11,4,2024,1,420,244,7,12,559.0,66,187,50,15,1,0.0,559.0,559.0,0.0,0.0,0.0,0.0,0.0,3.2760718
18516,2025-11-25,25,11,4,2025,5,420,244,7,12,559.0,66,187,50,15,1,0.0,559.0,559.0,1.0,0.0,0.0,0.0,0.0,1.0131071
23002,2026-05-06,6,5,2,2026,6,420,244,7,12,559.0,66,187,50,15,1,0.0,559.0,559.0,1.0,0.0,0.0,0.0,0.0,0.98564976
14839,2024-01-22,22,1,1,2024,1,420,244,7,12,559.0,84,115,29,21,1,5.0,559.0,531.05,0.0,0.0,0.0,0.0,0.0,3.195947
20353,2025-01-22,22,1,1,2025,6,420,244,7,12,559.0,84,115,29,21,1,5.0,559.0,531.05,1.0,0.0,0.0,0.0,0.0,0.96831024
15713,2024-07-01,1,7,3,2024,1,420,244,7,12,559.0,86,143,38,25,3,5.0,1677.0,1593.15,0.0,0.0,0.0,0.0,0.0,3.445585
21227,2025-07-01,1,7,3,2025,5,420,244,7,12,559.0,86,143,38,25,3,5.0,1677.0,1593.15,3.0,0.0,0.0,0.0,0.0,2.9456942
14629,2024-09-05,5,9,3,2024,4,420,244,7,12,559.0,104,172,44,15,1,0.0,559.0,559.0,0.0,0.0,0.0,0.0,0.0,3.4973004
20143,2025-08-05,5,8,3,2025,5,420,244,7,12,559.0,104,172,44,15,1,0.0,559.0,559.0,1.0,0.0,0.0,0.0,0.0,0.9294457
16310,2024-08-22,22,8,3,2024,4,420,244,7,12,559.0,106,57,13,22,2,0.0,1118.0,1118.0,0.0,0.0,0.0,0.0,0.0,4.4684873
21824,2025-08-20,20,8,3,2025,6,420,244,7,12,559.0,106,57,13,22,2,0.0,1118.0,1118.0,2.0,0.0,0.0,0.0,0.0,2.002068
15192,2024-03-04,4,3,1,2024,1,420,244,7,12,559.0,110,127,35,13,2,5.0,1118.0,1062.1,0.0,0.0,0.0,0.0,0.0,3.4224012
20706,2025-03-04,4,3,1,2025,5,420,244,7,12,559.0,110,127,35,13,2,5.0,1118.0,1062.1,2.0,0.0,0.0,0.0,0.0,1.8637533
12372,2024-11-16,16,11,4,2024,2,420,244,7,12,559.0,165,126,34,25,5,0.0,2795.0,2795.0,0.0,0.0,0.0,0.0,0.0,3.920795
17886,2025-11-16,16,11,4,2025,3,420,244,7,12,559.0,165,126,34,25,5,0.0,2795.0,2795.0,5.0,0.0,0.0,0.0,0.0,4.9433684
17372,2026-05-31,31,5,2,2026,3,420,244,7,12,559.0,165,126,34,25,5,0.0,2795.0,2795.0,5.0,0.0,0.0,0.0,0.0,4.9679003
15791,2024-12-10,10,12,4,2024,5,420,244,7,12,559.0,216,39,10,4,3,20.0,1677.0,1341.6,0.0,0.0,0.0,0.0,0.0,2.9605894
21305,2025-11-10,10,11,4,2025,1,420,244,7,12,559.0,216,39,10,4,3,20.0,1677.0,1341.6,3.0,0.0,0.0,0.0,0.0,3.0523436
15734,2024-09-04,4,9,3,2024,6,421,146,4,15,3676.0,1,154,42,15,19,0.0,69844.0,69844.0,0.0,0.0,0.0,0.0,0.0,8.801506
21248,2025-09-04,4,9,3,2025,4,421,146,4,15,3676.0,1,154,42,15,19,0.0,69844.0,69844.0,19.0,0.0,0.0,0.0,0.0,19.336506
13223,2024-10-02,2,10,4,2024,6,421,146,4,15,3676.0,14,70,16,5,4,0.0,14704.0,14704.0,0.0,0.0,0.0,0.0,0.0,3.9845355
18738,2025-09-02,2,9,3,2025,5,421,146,4,15,3676.0,14,70,16,5,4,0.0,14704.0,14704.0,4.0,0.0,0.0,0.0,0.0,3.610951
23223,2026-01-14,14,1,1,2026,6,421,146,4,15,3676.0,14,70,16,5,4,0.0,14704.0,14704.0,4.0,0.0,0.0,0.0,0.0,4.0605803
12115,2024-09-04,4,9,3,2024,6,421,146,4,15,3676.0,48,51,12,22,4,0.0,14704.0,14704.0,0.0,0.0,0.0,0.0,0.0,3.6054735
17629,2025-09-04,4,9,3,2025,4,421,146,4,15,3676.0,48,51,12,22,4,0.0,14704.0,14704.0,4.0,0.0,0.0,0.0,0.0,3.905252
17115,2026-08-02,2,8,3,2026,3,421,146,4,15,3676.0,48,51,12,22,4,0.0,14704.0,14704.0,4.0,0.0,0.0,0.0,0.0,3.9149983
13084,2024-07-01,1,7,3,2024,1,421,146,4,15,3676.0,54,53,12,22,3,0.0,11028.0,11028.0,0.0,0.0,0.0,0.0,0.0,4.006965
18598,2025-06-01,1,6,2,2025,3,421,146,4,15,3676.0,54,53,12,22,3,0.0,11028.0,11028.0,3.0,0.0,0.0,0.0,0.0,3.0850306
23084,2026-02-01,1,2,1,2026,3,421,146,4,15,3676.0,54,53,12,22,3,0.0,11028.0,11028.0,3.0,0.0,0.0,0.0,0.0,3.1303713
15480,2024-06-06,6,6,2,2024,4,421,146,4,15,3676.0,85,141,38,25,5,15.0,18380.0,15623.0,0.0,0.0,0.0,0.0,0.0,3.455363
20994,2025-05-06,6,5,2,2025,5,421,146,4,15,3676.0,85,141,38,25,5,15.0,18380.0,15623.0,5.0,0.0,0.0,0.0,0.0,4.731362
16264,2024-01-18,18,1,1,2024,4,421,146,4,15,3676.0,88,142,38,25,1,0.0,3676.0,3676.0,0.0,0.0,0.0,0.0,0.0,3.21309
21778,2025-01-18,18,1,1,2025,2,421,146,4,15,3676.0,88,142,38,25,1,0.0,3676.0,3676.0,1.0,0.0,0.0,0.0,0.0,0.87291485
16492,2024-07-14,14,7,3,2024,3,421,146,4,15,3676.0,105,55,13,22,1,0.0,3676.0,3676.0,0.0,0.0,0.0,0.0,0.0,3.1349888
22006,2025-07-13,13,7,3,2025,3,421,146,4,15,3676.0,105,55,13,22,1,0.0,3676.0,3676.0,1.0,0.0,0.0,0.0,0.0,0.9896959
15279,2024-04-30,30,4,2,2024,5,421,146,4,15,3676.0,109,59,13,22,5,0.0,18380.0,18380.0,0.0,0.0,0.0,0.0,0.0,3.3411849
20793,2025-04-29,29,4,2,2025,5,421,146,4,15,3676.0,109,59,13,22,5,0.0,18380.0,18380.0,5.0,0.0,0.0,0.0,0.0,4.7830906
12680,2024-10-07,7,10,4,2024,1,421,146,4,15,3676.0,139,165,43,12,3,5.0,11028.0,10476.6,0.0,0.0,0.0,0.0,0.0,2.0172641
18194,2025-09-07,7,9,3,2025,3,421,146,4,15,3676.0,139,165,43,12,3,5.0,11028.0,10476.6,3.0,0.0,0.0,0.0,0.0,2.773156
22680,2026-03-18,18,3,1,2026,6,421,146,4,15,3676.0,139,165,43,12,3,5.0,11028.0,10476.6,3.0,0.0,0.0,0.0,0.0,2.8222146
15110,2024-08-10,10,8,3,2024,2,421,146,4,15,3676.0,152,80,19,8,4,0.0,14704.0,14704.0,0.0,0.0,0.0,0.0,0.0,2.650663
20624,2025-04-10,10,4,2,2025,4,421,146,4,15,3676.0,152,80,19,8,4,0.0,14704.0,14704.0,4.0,0.0,0.0,0.0,0.0,3.6674411
16025,2024-01-10,10,1,1,2024,6,421,146,4,15,3676.0,208,16,5,12,1,15.0,3676.0,3124.6,0.0,0.0,0.0,0.0,0.0,1.5957518
21539,2025-09-26,26,9,3,2025,0,421,146,4,15,3676.0,208,16,5,12,1,15.0,3676.0,3124.6,1.0,0.0,0.0,0.0,0.0,0.87253475
12968,2024-07-14,14,7,3,2024,3,422,294,8,19,755.0,63,185,50,15,1,5.0,755.0,717.25,0.0,0.0,0.0,0.0,0.0,3.9508843
15637,2024-12-16,16,12,4,2024,1,422,294,8,19,755.0,63,185,50,15,2,0.0,1510.0,1510.0,1.0,0.0,0.0,0.0,0.0,2.3934026
18482,2025-07-13,13,7,3,2025,3,422,294,8,19,755.0,63,185,50,15,1,5.0,755.0,717.25,2.0,0.0,0.0,0.0,0.0,1.8533739
21151,2025-12-16,16,12,4,2025,5,422,294,8,19,755.0,63,185,50,15,2,0.0,1510.0,1510.0,1.0,1.0,0.0,1.3333333333333333,0.0,1.5287733
22968,2026-03-20,20,3,1,2026,0,422,294,8,19,755.0,63,185,50,15,1,5.0,755.0,717.25,2.0,2.0,0.0,1.6666666666666667,0.0,1.623549
12107,2024-04-14,14,4,2,2024,3,422,294,8,19,755.0,66,187,50,15,4,10.0,3020.0,2718.0,0.0,0.0,0.0,0.0,0.0,4.1303205
17621,2025-04-14,14,4,2,2025,1,422,294,8,19,755.0,66,187,50,15,4,10.0,3020.0,2718.0,4.0,0.0,0.0,0.0,0.0,3.8139865
17107,2026-10-02,2,10,4,2026,0,422,294,8,19,755.0,66,187,50,15,4,10.0,3020.0,2718.0,4.0,0.0,0.0,0.0,0.0,3.7549949
13956,2024-10-09,9,10,4,2024,6,422,294,8,19,755.0,94,216,59,7,2,0.0,1510.0,1510.0,0.0,0.0,0.0,0.0,0.0,3.4959078
19470,2025-07-09,9,7,3,2025,6,422,294,8,19,755.0,94,216,59,7,2,0.0,1510.0,1510.0,2.0,0.0,0.0,0.0,0.0,1.8704492
23956,2026-04-17,17,4,2,2026,0,422,294,8,19,755.0,94,216,59,7,2,0.0,1510.0,1510.0,2.0,0.0,0.0,0.0,0.0,1.8049631
16148,2024-07-31,31,7,3,2024,6,422,294,8,19,755.0,95,103,26,14,5,15.0,3775.0,3208.75,0.0,0.0,0.0,0.0,0.0,3.7909508
21662,2025-07-30,30,7,3,2025,6,422,294,8,19,755.0,95,103,26,14,5,15.0,3775.0,3208.75,5.0,0.0,0.0,0.0,0.0,4.75394
12429,2024-09-19,19,9,3,2024,4,422,294,8,19,755.0,111,129,35,13,1,0.0,755.0,755.0,0.0,0.0,0.0,0.0,0.0,3.791159
17943,2025-09-18,18,9,3,2025,4,422,294,8,19,755.0,111,129,35,13,1,0.0,755.0,755.0,1.0,0.0,0.0,0.0,0.0,1.1025318
17429,2026-04-22,22,4,2,2026,6,422,294,8,19,755.0,111,129,35,13,1,0.0,755.0,755.0,1.0,0.0,0.0,0.0,0.0,1.0564016
13451,2024-12-29,29,12,4,2024,3,422,294,8,19,755.0,119,45,11,3,5,0.0,3775.0,3775.0,0.0,0.0,0.0,0.0,0.0,4.9618883
18965,2025-12-29,29,12,4,2025,1,422,294,8,19,755.0,119,45,11,3,5,0.0,3775.0,3775.0,5.0,0.0,0.0,0.0,0.0,4.775251
23451,2026-06-28,28,6,2,2026,3,422,294,8,19,755.0,119,45,11,3,5,0.0,3775.0,3775.0,5.0,0.0,0.0,0.0,0.0,4.977018
13236,2024-10-19,19,10,4,2024,2,423,13,0,11,4242.0,5,164,42,15,3,5.0,12726.0,12089.7,0.0,0.0,0.0,0.0,0.0,1.6209749
18751,2025-10-18,18,10,4,2025,2,423,13,0,11,4242.0,5,164,42,15,3,5.0,12726.0,12089.7,3.0,0.0,0.0,0.0,0.0,2.6821148
23236,2026-11-05,5,11,4,2026,4,423,13,0,11,4242.0,5,164,42,15,3,5.0,12726.0,12089.7,3.0,0.0,0.0,0.0,0.0,2.6478186
13319,2024-06-23,23,6,2,2024,3,423,13,0,11,4242.0,13,65,16,5,3,20.0,12726.0,10180.8,0.0,0.0,0.0,0.0,0.0,5.040761
18833,2025-06-22,22,6,2,2025,3,423,13,0,11,4242.0,13,65,16,5,3,20.0,12726.0,10180.8,3.0,0.0,0.0,0.0,0.0,2.9388366
23319,2026-11-03,3,11,4,2026,5,423,13,0,11,4242.0,13,65,16,5,3,20.0,12726.0,10180.8,3.0,0.0,0.0,0.0,0.0,2.7870758
12332,2024-08-17,17,8,3,2024,2,423,13,0,11,4242.0,45,91,24,23,4,0.0,16968.0,16968.0,0.0,0.0,0.0,0.0,0.0,2.2661824
17846,2025-08-13,13,8,3,2025,6,423,13,0,11,4242.0,45,91,24,23,4,0.0,16968.0,16968.0,4.0,0.0,0.0,0.0,0.0,3.5639312
17332,2026-04-04,4,4,2,2026,2,423,13,0,11,4242.0,45,91,24,23,4,0.0,16968.0,16968.0,4.0,0.0,0.0,0.0,0.0,3.6744144
13269,2024-12-24,24,12,4,2024,5,423,13,0,11,4242.0,47,50,12,22,21,0.0,89082.0,89082.0,0.0,0.0,0.0,0.0,0.0,3.2132554
18784,2025-12-25,25,12,4,2025,4,423,13,0,11,4242.0,47,50,12,22,21,0.0,89082.0,89082.0,21.0,0.0,0.0,0.0,0.0,20.68672
23269,2026-06-23,23,6,2,2026,5,423,13,0,11,4242.0,47,50,12,22,21,0.0,89082.0,89082.0,21.0,0.0,0.0,0.0,0.0,20.904549
12148,2024-09-22,22,9,3,2024,3,423,13,0,11,4242.0,51,49,12,22,1,15.0,4242.0,3605.7,0.0,0.0,0.0,0.0,0.0,4.2921457
17662,2025-09-21,21,9,3,2025,3,423,13,0,11,4242.0,51,49,12,22,1,15.0,4242.0,3605.7,1.0,0.0,0.0,0.0,0.0,1.1561657
17148,2026-04-24,24,4,2,2026,0,423,13,0,11,4242.0,51,49,12,22,1,15.0,4242.0,3605.7,1.0,0.0,0.0,0.0,0.0,1.2131227
12949,2024-12-29,29,12,4,2024,3,423,13,0,11,4242.0,53,47,12,22,1,10.0,4242.0,3817.8,0.0,0.0,0.0,0.0,0.0,3.6188526
18463,2025-12-29,29,12,4,2025,1,423,13,0,11,4242.0,53,47,12,22,1,10.0,4242.0,3817.8,1.0,0.0,0.0,0.0,0.0,1.1214722
22949,2026-06-28,28,6,2,2026,3,423,13,0,11,4242.0,53,47,12,22,1,10.0,4242.0,3817.8,1.0,0.0,0.0,0.0,0.0,1.1967213
14182,2024-08-17,17,8,3,2024,2,423,13,0,11,4242.0,54,53,12,22,2,0.0,8484.0,8484.0,0.0,0.0,0.0,0.0,0.0,3.8574994
19696,2025-08-14,14,8,3,2025,4,423,13,0,11,4242.0,54,53,12,22,2,0.0,8484.0,8484.0,2.0,0.0,0.0,0.0,0.0,2.0245988
13761,2024-10-19,19,10,4,2024,2,423,13,0,11,4242.0,77,5,1,7,5,0.0,21210.0,21210.0,0.0,0.0,0.0,0.0,0.0,3.2023978
19275,2025-10-19,19,10,4,2025,3,423,13,0,11,4242.0,77,5,1,7,5,0.0,21210.0,21210.0,5.0,0.0,0.0,0.0,0.0,4.8422594
23761,2026-12-05,5,12,4,2026,2,423,13,0,11,4242.0,77,5,1,7,5,0.0,21210.0,21210.0,5.0,0.0,0.0,0.0,0.0,4.9189463
16601,2024-01-23,23,1,1,2024,5,423,13,0,11,4242.0,81,113,29,21,2,15.0,8484.0,7211.4,0.0,0.0,0.0,0.0,0.0,3.261917
22115,2025-01-23,23,1,1,2025,4,423,13,0,11,4242.0,81,113,29,21,2,15.0,8484.0,7211.4,2.0,0.0,0.0,0.0,0.0,1.8764652
12995,2024-06-19,19,6,2,2024,6,423,13,0,11,4242.0,106,57,13,22,2,0.0,8484.0,8484.0,0.0,0.0,0.0,0.0,0.0,4.337703
18509,2025-06-18,18,6,2,2025,6,423,13,0,11,4242.0,106,57,13,22,2,0.0,8484.0,8484.0,2.0,0.0,0.0,0.0,0.0,1.8662004
22995,2026-09-03,3,9,3,2026,4,423,13,0,11,4242.0,106,57,13,22,2,0.0,8484.0,8484.0,2.0,0.0,0.0,0.0,0.0,1.815938
14633,2024-10-13,13,10,4,2024,3,423,13,0,11,4242.0,108,56,13,22,3,0.0,12726.0,12726.0,0.0,0.0,0.0,0.0,0.0,3.3514497
20147,2025-10-13,13,10,4,2025,1,423,13,0,11,4242.0,108,56,13,22,3,0.0,12726.0,12726.0,3.0,0.0,0.0,0.0,0.0,2.8420937
15935,2024-07-27,27,7,3,2024,2,423,13,0,11,4242.0,139,165,43,12,2,0.0,8484.0,8484.0,0.0,0.0,0.0,0.0,0.0,2.7361102
21449,2025-07-26,26,7,3,2025,2,423,13,0,11,4242.0,139,165,43,12,2,0.0,8484.0,8484.0,2.0,0.0,0.0,0.0,0.0,1.7377698
13038,2024-08-10,10,8,3,2024,2,423,13,0,11,4242.0,171,148,39,20,4,0.0,16968.0,16968.0,0.0,0.0,0.0,0.0,0.0,3.2940266
18552,2025-04-10,10,4,2,2025,4,423,13,0,11,4242.0,171,148,39,20,4,0.0,16968.0,16968.0,4.0,0.0,0.0,0.0,0.0,3.8712165
23038,2026-03-05,5,3,1,2026,4,423,13,0,11,4242.0,171,148,39,20,4,0.0,16968.0,16968.0,4.0,0.0,0.0,0.0,0.0,3.8712165
13515,2024-09-22,22,9,3,2024,3,424,360,10,14,13331.0,10,153,42,15,2,0.0,26662.0,26662.0,0.0,0.0,0.0,0.0,0.0,3.0565012
19029,2025-09-20,20,9,3,2025,2,424,360,10,14,13331.0,10,153,42,15,2,0.0,26662.0,26662.0,2.0,0.0,0.0,0.0,0.0,1.8604966
23515,2026-04-23,23,4,2,2026,4,424,360,10,14,13331.0,10,153,42,15,2,0.0,26662.0,26662.0,2.0,0.0,0.0,0.0,0.0,1.845348
14050,2024-09-29,29,9,3,2024,3,424,360,10,14,13331.0,20,66,16,5,4,0.0,53324.0,53324.0,0.0,0.0,0.0,0.0,0.0,4.74326
19564,2025-09-24,24,9,3,2025,6,424,360,10,14,13331.0,20,66,16,5,4,0.0,53324.0,53324.0,4.0,0.0,0.0,0.0,0.0,4.203482
15789,2024-07-13,13,7,3,2024,2,424,360,10,14,13331.0,27,25,6,12,4,0.0,53324.0,53324.0,0.0,0.0,0.0,0.0,0.0,4.4611707
21303,2025-12-07,7,12,4,2025,3,424,360,10,14,13331.0,27,25,6,12,4,0.0,53324.0,53324.0,4.0,0.0,0.0,0.0,0.0,3.8390749
16520,2024-08-29,29,8,3,2024,4,424,360,10,14,13331.0,49,48,12,22,5,10.0,66655.0,59989.5,0.0,0.0,0.0,0.0,0.0,4.5605745
22034,2025-08-26,26,8,3,2025,5,424,360,10,14,13331.0,49,48,12,22,5,10.0,66655.0,59989.5,5.0,0.0,0.0,0.0,0.0,4.9968023
13218,2024-12-12,12,12,4,2024,4,424,360,10,14,13331.0,51,49,12,22,4,10.0,53324.0,47991.6,0.0,0.0,0.0,0.0,0.0,4.6936507
18733,2025-12-13,13,12,4,2025,2,424,360,10,14,13331.0,51,49,12,22,4,10.0,53324.0,47991.6,4.0,0.0,0.0,0.0,0.0,4.1390343
23218,2026-06-15,15,6,2,2026,1,424,360,10,14,13331.0,51,49,12,22,4,10.0,53324.0,47991.6,4.0,0.0,0.0,0.0,0.0,4.2280955
15833,2024-10-29,29,10,4,2024,5,424,360,10,14,13331.0,53,47,12,22,4,5.0,53324.0,50657.8,0.0,0.0,0.0,0.0,0.0,4.439255
21347,2025-10-24,24,10,4,2025,0,424,360,10,14,13331.0,53,47,12,22,4,5.0,53324.0,50657.8,4.0,0.0,0.0,0.0,0.0,4.145112
12222,2024-07-02,2,7,3,2024,5,424,360,10,14,13331.0,112,130,35,13,2,0.0,26662.0,26662.0,0.0,0.0,0.0,0.0,0.0,3.2509816
17736,2025-06-02,2,6,2,2025,1,424,360,10,14,13331.0,112,130,35,13,2,0.0,26662.0,26662.0,2.0,0.0,0.0,0.0,0.0,1.9117997
17222,2026-01-13,13,1,1,2026,5,424,360,10,14,13331.0,112,130,35,13,2,0.0,26662.0,26662.0,2.0,0.0,0.0,0.0,0.0,1.9855617
15434,2024-08-26,26,8,3,2024,1,424,360,10,14,13331.0,154,194,51,4,4,5.0,53324.0,50657.8,0.0,0.0,0.0,0.0,0.0,2.2006667
20948,2025-08-25,25,8,3,2025,1,424,360,10,14,13331.0,154,194,51,4,4,5.0,53324.0,50657.8,4.0,0.0,0.0,0.0,0.0,3.6383517
16639,2024-12-30,30,12,4,2024,1,424,360,10,14,13331.0,163,124,34,25,1,0.0,13331.0,13331.0,0.0,0.0,0.0,0.0,0.0,2.8202875
22153,2025-12-30,30,12,4,2025,5,424,360,10,14,13331.0,163,124,34,25,1,0.0,13331.0,13331.0,1.0,0.0,0.0,0.0,0.0,1.1432208
12726,2024-06-15,15,6,2,2024,2,424,360,10,14,13331.0,166,227,66,25,1,15.0,13331.0,11331.35,0.0,0.0,0.0,0.0,0.0,2.7244194
18240,2025-06-14,14,6,2,2025,2,424,360,10,14,13331.0,166,227,66,25,1,15.0,13331.0,11331.35,1.0,0.0,0.0,0.0,0.0,1.0010569
22726,2026-08-03,3,8,3,2026,1,424,360,10,14,13331.0,166,227,66,25,1,15.0,13331.0,11331.35,1.0,0.0,0.0,0.0,0.0,0.9215091
13645,2024-06-09,9,6,2,2024,3,424,360,10,14,13331.0,178,121,33,21,3,0.0,39993.0,39993.0,0.0,0.0,0.0,0.0,0.0,2.3697248
19159,2025-08-31,31,8,3,2025,3,424,360,10,14,13331.0,178,121,33,21,3,0.0,39993.0,39993.0,3.0,0.0,0.0,0.0,0.0,2.9191375
23645,2026-04-14,14,4,2,2026,5,424,360,10,14,13331.0,178,121,33,21,3,0.0,39993.0,39993.0,3.0,0.0,0.0,0.0,0.0,2.8800888
14772,2024-07-21,21,7,3,2024,3,424,360,10,14,13331.0,198,87,22,26,2,0.0,26662.0,26662.0,0.0,0.0,0.0,0.0,0.0,2.4541516
20286,2025-07-19,19,7,3,2025,2,424,360,10,14,13331.0,198,87,22,26,2,0.0,26662.0,26662.0,2.0,0.0,0.0,0.0,0.0,1.9811202
15809,2024-12-17,17,12,4,2024,5,425,429,12,5,3274.0,7,162,42,15,4,0.0,13096.0,13096.0,0.0,0.0,0.0,0.0,0.0,3.0255466
21323,2025-12-18,18,12,4,2025,4,425,429,12,5,3274.0,7,162,42,15,4,0.0,13096.0,13096.0,4.0,0.0,0.0,0.0,0.0,3.881286
12557,2024-01-07,7,1,1,2024,3,425,429,12,5,3274.0,35,24,6,12,3,0.0,9822.0,9822.0,0.0,0.0,0.0,0.0,0.0,3.5218477
18071,2025-06-30,30,6,2,2025,1,425,429,12,5,3274.0,35,24,6,12,3,0.0,9822.0,9822.0,3.0,0.0,0.0,0.0,0.0,2.9459355
22557,2026-03-14,14,3,1,2026,2,425,429,12,5,3274.0,35,24,6,12,3,0.0,9822.0,9822.0,3.0,0.0,0.0,0.0,0.0,2.9023142
16373,2024-03-24,24,3,1,2024,3,425,429,12,5,3274.0,52,52,12,22,27,5.0,88398.0,83978.1,0.0,0.0,0.0,0.0,0.0,9.919025
21887,2025-03-20,20,3,1,2025,4,425,429,12,5,3274.0,52,52,12,22,27,5.0,88398.0,83978.1,27.0,0.0,0.0,0.0,0.0,27.130157
15111,2024-04-04,4,4,2,2024,4,425,429,12,5,3274.0,58,134,36,27,4,0.0,13096.0,13096.0,0.0,0.0,0.0,0.0,0.0,3.242191
20625,2025-04-04,4,4,2,2025,0,425,429,12,5,3274.0,58,134,36,27,4,0.0,13096.0,13096.0,4.0,0.0,0.0,0.0,0.0,3.793329
16854,2024-09-27,27,9,3,2024,0,425,429,12,5,3274.0,70,186,50,15,2,10.0,6548.0,5893.2,0.0,0.0,0.0,0.0,0.0,2.619643
22368,2025-09-23,23,9,3,2025,5,425,429,12,5,3274.0,70,186,50,15,2,10.0,6548.0,5893.2,2.0,0.0,0.0,0.0,0.0,1.8896507
13212,2024-11-09,9,11,4,2024,2,425,429,12,5,3274.0,106,57,13,22,1,5.0,3274.0,3110.3,0.0,0.0,0.0,0.0,0.0,2.7043378
18726,2025-10-09,9,10,4,2025,4,425,429,12,5,3274.0,106,57,13,22,1,5.0,3274.0,3110.3,1.0,0.0,0.0,0.0,0.0,1.0865842
23212,2026-04-18,18,4,2,2026,2,425,429,12,5,3274.0,106,57,13,22,1,5.0,3274.0,3110.3,1.0,0.0,0.0,0.0,0.0,1.137163
14923,2024-12-21,21,12,4,2024,2,425,429,12,5,3274.0,132,226,65,7,3,5.0,9822.0,9330.9,0.0,0.0,0.0,0.0,0.0,3.2929235
20437,2025-12-21,21,12,4,2025,3,425,429,12,5,3274.0,132,226,65,7,3,5.0,9822.0,9330.9,3.0,0.0,0.0,0.0,0.0,3.0019102
16870,2024-04-08,8,4,2,2024,1,425,429,12,5,3274.0,193,209,57,9,4,0.0,13096.0,13096.0,0.0,0.0,0.0,0.0,0.0,3.5120716
22384,2025-02-08,8,2,1,2025,2,425,429,12,5,3274.0,193,209,57,9,4,0.0,13096.0,13096.0,4.0,0.0,0.0,0.0,0.0,4.0385084
15636,2024-09-27,27,9,3,2024,0,425,429,12,5,3274.0,229,11,2,18,5,0.0,16370.0,16370.0,0.0,0.0,0.0,0.0,0.0,3.3389025
21150,2025-09-23,23,9,3,2025,5,425,429,12,5,3274.0,229,11,2,18,5,0.0,16370.0,16370.0,5.0,0.0,0.0,0.0,0.0,5.1624856
13982,2024-11-23,23,11,4,2024,2,425,429,12,5,3274.0,251,219,62,22,4,0.0,13096.0,13096.0,0.0,0.0,0.0,0.0,0.0,4.0774918
19496,2025-11-23,23,11,4,2025,3,425,429,12,5,3274.0,251,219,62,22,4,0.0,13096.0,13096.0,4.0,0.0,0.0,0.0,0.0,4.6061254
23982,2026-04-06,6,4,2,2026,1,425,429,12,5,3274.0,251,219,62,22,4,0.0,13096.0,13096.0,4.0,0.0,0.0,0.0,0.0,4.1376076
14162,2024-04-07,7,4,2,2024,3,426,95,2,17,805.0,2,159,42,15,2,15.0,1610.0,1368.5,0.0,0.0,0.0,0.0,0.0,2.7389865
19676,2025-03-07,7,3,1,2025,0,426,95,2,17,805.0,2,159,42,15,2,15.0,1610.0,1368.5,2.0,0.0,0.0,0.0,0.0,1.653727
13806,2024-04-28,28,4,2,2024,3,426,95,2,17,805.0,20,66,16,5,4,20.0,3220.0,2576.0,0.0,0.0,0.0,0.0,0.0,6.3489666
19320,2025-04-27,27,4,2,2025,3,426,95,2,17,805.0,20,66,16,5,4,20.0,3220.0,2576.0,4.0,0.0,0.0,0.0,0.0,4.209941
23806,2026-02-16,16,2,1,2026,1,426,95,2,17,805.0,20,66,16,5,4,20.0,3220.0,2576.0,4.0,0.0,0.0,0.0,0.0,4.142696
13201,2024-09-24,24,9,3,2024,5,426,95,2,17,805.0,31,26,6,12,3,0.0,2415.0,2415.0,0.0,0.0,0.0,0.0,0.0,4.032877
