transaction_id,product_id,product_name,category,sale_date,unit_price,discount,quantity,gross_amount,net_amount
T011177,PRD021,Beauty Skin Care Alpha 021,Beauty,2025-10-03,750.0,0,22,16500.0,16500.0
T011178,PRD160,Furniture Dining Flex 160,Furniture,2025-05-23,35759.0,15,7,250313.0,212766.05
T011179,PRD304,Home Appliances Laundry Max 304,Home Appliances,2025-11-01,25171.0,5,11,276881.0,263036.95
T011180,PRD050,Sports Cycling Flex 050,Sports,2025-01-19,3649.0,10,20,72980.0,65682.0
T011181,PRD224,Pet Care Pet Health Max 224,Pet Care,2025-12-31,1405.0,10,8,11240.0,10116.0
T011182,PRD043,Stationery Art Supplies Nova 043,Stationery,2025-01-18,502.0,10,25,12550.0,11295.0
T011183,PRD279,Footwear Formal Shoes Core 279,Footwear,2025-09-23,2286.0,10,14,32004.0,28803.6
T011184,PRD045,Garden Irrigation Lite 045,Garden,2025-08-13,684.0,10,9,6156.0,5540.4
T011185,PRD106,Electronics Mobiles Pro 106,Electronics,2025-12-05,15521.0,5,16,248336.0,235919.2
T011186,PRD278,Toys Board Games Plus 278,Toys,2025-05-11,1261.0,0,11,13871.0,13871.0
T011187,PRD386,Health Supplements Pro 386,Health,2025-05-01,4481.0,15,21,94101.0,79985.85
T011188,PRD351,Beauty Skin Care Alpha 351,Beauty,2025-08-29,980.0,25,40,39200.0,29400.0
T011189,PRD297,Automotive Bike Care Edge 297,Automotive,2025-02-10,6708.0,0,7,46956.0,46956.0
T011190,PRD372,Automotive Bike Care Prime 372,Automotive,2025-05-18,2733.0,10,11,30063.0,27056.7
T011191,PRD329,Pet Care Pet Health Core 329,Pet Care,2025-04-20,400.0,15,27,10800.0,9180.0
T011192,PRD219,Footwear Formal Shoes Core 219,Footwear,2025-10-09,5606.0,10,20,112120.0,100908.0
T011193,PRD200,Sports Cycling Flex 200,Sports,2025-04-30,5199.0,5,18,93582.0,88902.9
T011194,PRD484,Home Appliances Laundry Max 484,Home Appliances,2025-05-17,24911.0,5,14,348754.0,331316.3
T011195,PRD366,Beauty Skin Care Pro 366,Beauty,2025-03-21,1445.0,10,16,23120.0,20808.0
T011196,PRD306,Beauty Skin Care Pro 306,Beauty,2025-08-19,2085.0,10,16,33360.0,30024.0
T011197,PRD260,Sports Cycling Flex 260,Sports,2025-11-20,719.0,15,14,10066.0,8556.1
T011198,PRD208,Stationery Art Supplies Plus 208,Stationery,2025-01-28,1117.0,0,14,15638.0,15638.0
T011199,PRD177,Automotive Bike Care Edge 177,Automotive,2025-02-25,1068.0,5,12,12816.0,12175.2
T011200,PRD117,Automotive Bike Care Edge 117,Automotive,2025-01-13,5748.0,5,13,74724.0,70987.8
T011201,PRD160,Furniture Dining Flex 160,Furniture,2025-12-22,35759.0,0,4,143036.0,143036.0
T011202,PRD118,Stationery Art Supplies Plus 118,Stationery,2025-09-23,127.0,10,21,2667.0,2400.3
T011203,PRD314,Pet Care Pet Health Max 314,Pet Care,2025-10-22,3115.0,30,40,124600.0,87220.0
T011204,PRD134,Pet Care Pet Health Max 134,Pet Care,2025-03-21,2695.0,0,17,45815.0,45815.0
T011205,PRD085,Furniture Dining Lite 085,Furniture,2025-01-29,19934.0,10,7,139538.0,125584.2
T011206,PRD012,Automotive Bike Care Prime 012,Automotive,2025-06-23,813.0,5,5,4065.0,3861.75
T011207,PRD441,Beauty Skin Care Alpha 441,Beauty,2025-05-01,1270.0,0,20,25400.0,25400.0
T011208,PRD276,Beauty Skin Care Pro 276,Beauty,2025-06-25,1155.0,10,29,33495.0,30145.5
T011209,PRD180,Garden Irrigation Flex 180,Garden,2025-12-28,2439.0,0,6,14634.0,14634.0
T011210,PRD357,Automotive Bike Care Edge 357,Automotive,2025-07-01,2028.0,0,7,14196.0,14196.0
T011211,PRD305,Sports Cycling Lite 305,Sports,2025-11-25,3734.0,35,39,145626.0,94656.9
T011212,PRD498,Apparel Formal Wear Plus 498,Apparel,2025-07-05,2817.0,0,20,56340.0,56340.0
T011213,PRD334,Home Appliances Laundry Max 334,Home Appliances,2025-01-12,30961.0,0,11,340571.0,340571.0
T011214,PRD247,Books Education Edge 247,Books,2025-05-01,748.0,10,25,18700.0,16830.0
T011215,PRD326,Health Supplements Pro 326,Health,2025-06-11,2261.0,0,18,40698.0,40698.0
T011216,PRD274,Home Appliances Laundry Max 274,Home Appliances,2025-11-19,19381.0,10,13,251953.0,226757.7
T011217,PRD366,Beauty Skin Care Pro 366,Beauty,2025-07-19,1445.0,5,17,24565.0,23336.75
T011218,PRD138,Apparel Formal Wear Plus 138,Apparel,2025-06-12,1557.0,5,24,37368.0,35499.6
T011219,PRD489,Footwear Formal Shoes Core 489,Footwear,2025-05-09,6916.0,0,12,82992.0,82992.0
T011220,PRD007,Cotton Kurta,Apparel,2025-10-05,1599.0,15,57,91143.0,77471.55
T011221,PRD344,Pet Care Pet Health Max 344,Pet Care,2025-03-09,685.0,0,13,8905.0,8905.0
T011222,PRD456,Beauty Skin Care Pro 456,Beauty,2025-01-02,1735.0,0,13,22555.0,22555.0
T011223,PRD140,Sports Cycling Flex 140,Sports,2025-08-14,1179.0,0,16,18864.0,18864.0
T011224,PRD241,Electronics Mobiles Alpha 241,Electronics,2025-03-06,34016.0,10,10,340160.0,306144.0
T011225,PRD183,Apparel Formal Wear Nova 183,Apparel,2025-05-01,3402.0,5,20,68040.0,64638.0
T011226,PRD067,Books Education Edge 067,Books,2025-01-23,1288.0,20,34,43792.0,35033.6
T011227,PRD185,Sports Cycling Lite 185,Sports,2025-03-10,4194.0,30,24,100656.0,70459.2
T011228,PRD186,Beauty Skin Care Pro 186,Beauty,2025-01-15,865.0,5,13,11245.0,10682.75
T011229,PRD435,Garden Irrigation Lite 435,Garden,2025-06-12,754.0,0,6,4524.0,4524.0
T011230,PRD138,Apparel Formal Wear Plus 138,Apparel,2025-01-07,1557.0,0,21,32697.0,32697.0
T011231,PRD057,Automotive Bike Care Edge 057,Automotive,2025-06-11,2928.0,5,12,35136.0,33379.2
T011232,PRD322,Books Education Prime 322,Books,2025-07-10,223.0,25,19,4237.0,3177.75
T011233,PRD143,Toys Board Games Nova 143,Toys,2025-01-04,846.0,0,24,20304.0,20304.0
T011234,PRD495,Garden Irrigation Lite 495,Garden,2025-05-18,1534.0,5,16,24544.0,23316.8
T011235,PRD087,Automotive Bike Care Edge 087,Automotive,2025-08-04,4338.0,10,19,82422.0,74179.8
T011236,PRD358,Stationery Art Supplies Plus 358,Stationery,2025-10-27,367.0,0,14,5138.0,5138.0
T011237,PRD063,Apparel Formal Wear Nova 063,Apparel,2025-10-07,2982.0,0,23,68586.0,68586.0
T011238,PRD494,Pet Care Pet Health Max 494,Pet Care,2025-07-23,535.0,15,11,5885.0,5002.25
T011239,PRD403,Stationery Art Supplies Nova 403,Stationery,2025-08-27,862.0,10,25,21550.0,19395.0
T011240,PRD108,Apparel Formal Wear Plus 108,Apparel,2025-01-04,4827.0,0,24,115848.0,115848.0
T011241,PRD426,Beauty Skin Care Pro 426,Beauty,2025-12-03,805.0,10,22,17710.0,15939.0
T011242,PRD449,Pet Care Pet Health Core 449,Pet Care,2025-05-12,2680.0,20,27,72360.0,57888.0
T011243,PRD333,Apparel Formal Wear Nova 333,Apparel,2025-02-15,552.0,0,27,14904.0,14904.0
T011244,PRD294,Footwear Formal Shoes Max 294,Footwear,2025-11-22,3081.0,10,40,123240.0,110916.0
T011245,PRD336,Beauty Skin Care Pro 336,Beauty,2025-01-30,515.0,0,12,6180.0,6180.0
T011246,PRD008,Dark Chocolate Pack,Grocery,2025-02-25,699.0,0,30,20970.0,20970.0
T011247,PRD170,Sports Cycling Flex 170,Sports,2025-10-25,3189.0,15,21,66969.0,56923.65
T011248,PRD030,Garden Irrigation Flex 030,Garden,2025-10-27,489.0,0,10,4890.0,4890.0
T011249,PRD185,Sports Cycling Lite 185,Sports,2025-08-22,4194.0,0,16,67104.0,67104.0
T011250,PRD225,Garden Irrigation Lite 225,Garden,2025-06-22,3024.0,15,17,51408.0,43696.8
T011251,PRD044,Pet Care Pet Health Max 044,Pet Care,2025-07-31,985.0,10,14,13790.0,12411.0
T011252,PRD078,Apparel Formal Wear Plus 078,Apparel,2025-01-16,3597.0,10,28,100716.0,90644.4
T011253,PRD029,Pet Care Pet Health Core 029,Pet Care,2025-08-09,700.0,15,13,9100.0,7735.0
T011254,PRD240,Garden Irrigation Flex 240,Garden,2025-10-25,3219.0,5,12,38628.0,36696.6
T011255,PRD436,Electronics Mobiles Pro 436,Electronics,2025-03-24,5731.0,30,13,74503.0,52152.1
T011256,PRD088,Stationery Art Supplies Plus 088,Stationery,2025-03-15,997.0,0,25,24925.0,24925.0
T011257,PRD295,Furniture Dining Lite 295,Furniture,2025-12-18,19244.0,0,8,153952.0,153952.0
T011258,PRD419,Pet Care Pet Health Core 419,Pet Care,2025-12-15,2110.0,10,18,37980.0,34182.0
T011259,PRD172,Books Education Prime 172,Books,2025-02-10,1273.0,0,17,21641.0,21641.0
T011260,PRD459,Footwear Formal Shoes Core 459,Footwear,2025-07-24,5326.0,0,12,63912.0,63912.0
T011261,PRD388,Stationery Art Supplies Plus 388,Stationery,2025-12-11,697.0,30,20,13940.0,9758.0
T011262,PRD318,Apparel Formal Wear Plus 318,Apparel,2025-03-17,4437.0,20,27,119799.0,95839.2
T011263,PRD186,Beauty Skin Care Pro 186,Beauty,2025-08-08,865.0,5,13,11245.0,10682.75
T011264,PRD159,Footwear Formal Shoes Core 159,Footwear,2025-12-28,2426.0,5,19,46094.0,43789.3
T011265,PRD354,Footwear Formal Shoes Max 354,Footwear,2025-07-28,6261.0,0,8,50088.0,50088.0
T011266,PRD318,Apparel Formal Wear Plus 318,Apparel,2025-02-26,4437.0,0,16,70992.0,70992.0
T011267,PRD266,Health Supplements Pro 266,Health,2025-10-24,5041.0,0,21,105861.0,105861.0
T011268,PRD211,Electronics Mobiles Alpha 211,Electronics,2025-12-27,29906.0,0,12,358872.0,358872.0
T011269,PRD308,Toys Board Games Plus 308,Toys,2025-09-22,2131.0,5,20,42620.0,40489.0
T011270,PRD073,Stationery Art Supplies Nova 073,Stationery,2025-06-20,832.0,15,32,26624.0,22630.4
T011271,PRD381,Beauty Skin Care Alpha 381,Beauty,2025-09-05,1910.0,5,31,59210.0,56249.5
T011272,PRD280,Furniture Dining Flex 280,Furniture,2025-06-08,16079.0,0,5,80395.0,80395.0
T011273,PRD244,Home Appliances Laundry Max 244,Home Appliances,2025-08-26,13591.0,0,10,135910.0,135910.0
T011274,PRD441,Beauty Skin Care Alpha 441,Beauty,2025-01-01,1270.0,10,28,35560.0,32004.0
T011275,PRD209,Pet Care Pet Health Core 209,Pet Care,2025-04-30,1120.0,10,21,23520.0,21168.0
T011276,PRD320,Sports Cycling Flex 320,Sports,2025-08-03,4739.0,20,33,156387.0,125109.6
T011277,PRD234,Footwear Formal Shoes Max 234,Footwear,2025-07-09,6401.0,0,15,96015.0,96015.0
T011278,PRD295,Furniture Dining Lite 295,Furniture,2025-11-06,19244.0,0,8,153952.0,153952.0
T011279,PRD226,Electronics Mobiles Pro 226,Electronics,2025-03-03,31961.0,0,6,191766.0,191766.0
T011280,PRD033,Apparel Formal Wear Nova 033,Apparel,2025-04-05,1752.0,5,24,42048.0,39945.6
T011281,PRD408,Apparel Formal Wear Plus 408,Apparel,2025-02-14,3627.0,20,14,50778.0,40622.4
T011282,PRD206,Health Supplements Pro 206,Health,2025-08-01,2821.0,10,24,67704.0,60933.6
T011283,PRD232,Books Education Prime 232,Books,2025-09-24,493.0,30,45,22185.0,15529.5
T011284,PRD346,Electronics Mobiles Pro 346,Electronics,2025-03-06,48401.0,20,11,532411.0,425928.8
T011285,PRD291,Beauty Skin Care Alpha 291,Beauty,2025-04-18,1620.0,0,16,25920.0,25920.0
T011286,PRD098,Toys Board Games Plus 098,Toys,2025-08-27,3041.0,5,28,85148.0,80890.6
T011287,PRD201,Beauty Skin Care Alpha 201,Beauty,2025-11-30,1330.0,0,33,43890.0,43890.0
T011288,PRD411,Beauty Skin Care Alpha 411,Beauty,2025-01-30,340.0,15,25,8500.0,7225.0
T011289,PRD181,Electronics Mobiles Alpha 181,Electronics,2025-09-04,25796.0,5,7,180572.0,171543.4
T011290,PRD388,Stationery Art Supplies Plus 388,Stationery,2025-05-15,697.0,40,16,11152.0,6691.2
T011291,PRD175,Furniture Dining Lite 175,Furniture,2025-11-07,38924.0,0,12,467088.0,467088.0
T011292,PRD006,Mixer Grinder 750W,Home Appliances,2025-05-19,8999.0,0,11,98989.0,98989.0
T011293,PRD317,Grocery Snacks Edge 317,Grocery,2025-05-15,140.0,5,28,3920.0,3724.0
T011294,PRD006,Mixer Grinder 750W,Home Appliances,2025-04-21,8999.0,0,7,62993.0,62993.0
T011295,PRD477,Automotive Bike Care Edge 477,Automotive,2025-03-11,7668.0,5,12,92016.0,87415.2
T011296,PRD497,Grocery Snacks Edge 497,Grocery,2025-04-02,680.0,20,29,19720.0,15776.0
T011297,PRD421,Electronics Mobiles Alpha 421,Electronics,2025-10-02,3676.0,20,22,80872.0,64697.6
T011298,PRD133,Stationery Art Supplies Nova 133,Stationery,2025-11-07,292.0,30,42,12264.0,8584.8
T011299,PRD214,Home Appliances Laundry Max 214,Home Appliances,2025-11-15,7801.0,0,18,140418.0,140418.0
T011300,PRD030,Garden Irrigation Flex 030,Garden,2025-06-23,489.0,5,9,4401.0,4180.95
T011301,PRD062,Grocery Snacks Prime 062,Grocery,2025-12-01,1475.0,0,17,25075.0,25075.0
T011302,PRD445,Furniture Dining Lite 445,Furniture,2025-09-01,5894.0,20,16,94304.0,75443.2
T011303,PRD458,Toys Board Games Plus 458,Toys,2025-01-25,2981.0,15,30,89430.0,76015.5
T011304,PRD200,Sports Cycling Flex 200,Sports,2025-03-11,5199.0,10,21,109179.0,98261.1
T011305,PRD398,Toys Board Games Plus 398,Toys,2025-08-30,1241.0,0,14,17374.0,17374.0
T011306,PRD030,Garden Irrigation Flex 030,Garden,2025-05-03,489.0,5,11,5379.0,5110.05
T011307,PRD245,Sports Cycling Lite 245,Sports,2025-05-17,8214.0,0,15,123210.0,123210.0
T011308,PRD071,Health Supplements Alpha 071,Health,2025-09-11,2826.0,30,36,101736.0,71215.2
T011309,PRD477,Automotive Bike Care Edge 477,Automotive,2025-01-12,7668.0,0,11,84348.0,84348.0
T011310,PRD419,Pet Care Pet Health Core 419,Pet Care,2025-02-25,2110.0,0,10,21100.0,21100.0
T011311,PRD089,Pet Care Pet Health Core 089,Pet Care,2025-12-19,1840.0,20,33,60720.0,48576.0
T011312,PRD098,Toys Board Games Plus 098,Toys,2025-08-14,3041.0,0,21,63861.0,63861.0
T011313,PRD119,Pet Care Pet Health Core 119,Pet Care,2025-07-26,2410.0,5,8,19280.0,18316.0
T011314,PRD275,Sports Cycling Lite 275,Sports,2025-10-04,1724.0,0,25,43100.0,43100.0
T011315,PRD115,Furniture Dining Lite 115,Furniture,2025-12-03,26264.0,0,6,157584.0,157584.0
T011316,PRD390,Garden Irrigation Flex 390,Garden,2025-07-12,169.0,0,15,2535.0,2535.0
T011317,PRD162,Automotive Bike Care Prime 162,Automotive,2025-11-23,363.0,5,19,6897.0,6552.15
T011318,PRD423,Apparel Formal Wear Nova 423,Apparel,2025-10-22,4242.0,10,42,178164.0,160347.6
T011319,PRD429,Footwear Formal Shoes Core 429,Footwear,2025-05-30,3736.0,0,15,56040.0,56040.0
T011320,PRD443,Toys Board Games Nova 443,Toys,2025-08-01,2546.0,0,13,33098.0,33098.0
T011321,PRD073,Stationery Art Supplies Nova 073,Stationery,2025-09-12,832.0,5,25,20800.0,19760.0
T011322,PRD428,Toys Board Games Plus 428,Toys,2025-02-19,2111.0,0,19,40109.0,40109.0
T011323,PRD012,Automotive Bike Care Prime 012,Automotive,2025-05-28,813.0,25,6,4878.0,3658.5
T011324,PRD371,Health Supplements Alpha 371,Health,2025-02-17,3926.0,0,17,66742.0,66742.0
T011325,PRD215,Sports Cycling Lite 215,Sports,2025-10-22,6204.0,0,22,136488.0,136488.0
T011326,PRD425,Sports Cycling Lite 425,Sports,2025-08-13,3274.0,0,21,68754.0,68754.0
T011327,PRD236,Health Supplements Pro 236,Health,2025-03-27,3931.0,0,8,31448.0,31448.0
T011328,PRD077,Grocery Snacks Edge 077,Grocery,2025-07-01,1820.0,20,38,69160.0,55328.0
T011329,PRD461,Health Supplements Alpha 461,Health,2025-10-12,2256.0,0,19,42864.0,42864.0
T011330,PRD370,Furniture Dining Flex 370,Furniture,2025-08-30,35069.0,5,16,561104.0,533048.8
T011331,PRD408,Apparel Formal Wear Plus 408,Apparel,2025-04-19,3627.0,0,11,39897.0,39897.0
T011332,PRD043,Stationery Art Supplies Nova 043,Stationery,2025-10-24,502.0,5,22,11044.0,10491.8
T011333,PRD272,Grocery Snacks Prime 272,Grocery,2025-03-14,905.0,0,20,18100.0,18100.0
T011334,PRD152,Grocery Snacks Prime 152,Grocery,2025-05-21,1745.0,5,19,33155.0,31497.25
T011335,PRD140,Sports Cycling Flex 140,Sports,2025-07-12,1179.0,5,21,24759.0,23521.05
T011336,PRD273,Apparel Formal Wear Nova 273,Apparel,2025-04-19,2592.0,25,63,163296.0,122472.0
T011337,PRD253,Stationery Art Supplies Nova 253,Stationery,2025-07-26,412.0,10,32,13184.0,11865.6
T011338,PRD049,Home Appliances Laundry Core 049,Home Appliances,2025-01-17,10956.0,30,28,306768.0,214737.6
T011339,PRD083,Toys Board Games Nova 083,Toys,2025-11-27,2606.0,0,27,70362.0,70362.0
T011340,PRD182,Grocery Snacks Prime 182,Grocery,2025-12-25,635.0,20,25,15875.0,12700.0
T011341,PRD146,Health Supplements Pro 146,Health,2025-03-16,601.0,0,10,6010.0,6010.0
T011342,PRD321,Beauty Skin Care Alpha 321,Beauty,2025-05-24,2550.0,15,30,76500.0,65025.0
T011343,PRD444,Footwear Formal Shoes Max 444,Footwear,2025-05-16,4531.0,10,28,126868.0,114181.2
T011344,PRD291,Beauty Skin Care Alpha 291,Beauty,2025-06-03,1620.0,20,25,40500.0,32400.0
T011345,PRD287,Grocery Snacks Edge 287,Grocery,2025-06-21,1250.0,10,38,47500.0,42750.0
T011346,PRD042,Automotive Bike Care Prime 042,Automotive,2025-07-12,2223.0,10,15,33345.0,30010.5
T011347,PRD387,Automotive Bike Care Edge 387,Automotive,2025-10-22,3438.0,0,9,30942.0,30942.0
T011348,PRD064,Home Appliances Laundry Max 064,Home Appliances,2025-04-28,13851.0,20,21,290871.0,232696.8
T011349,PRD169,Home Appliances Laundry Core 169,Home Appliances,2025-06-24,34116.0,10,12,409392.0,368452.8
T011350,PRD492,Automotive Bike Care Prime 492,Automotive,2025-02-03,873.0,5,11,9603.0,9122.85
T011351,PRD132,Automotive Bike Care Prime 132,Automotive,2025-03-22,6453.0,5,17,109701.0,104215.95
T011352,PRD136,Electronics Mobiles Pro 136,Electronics,2025-10-22,19631.0,0,7,137417.0,137417.0
T011353,PRD190,Furniture Dining Flex 190,Furniture,2025-02-06,42089.0,0,8,336712.0,336712.0
T011354,PRD048,Apparel Formal Wear Plus 048,Apparel,2025-07-21,2367.0,5,17,40239.0,38227.05
T011355,PRD026,Health Supplements Pro 026,Health,2025-07-04,1161.0,0,13,15093.0,15093.0
T011356,PRD244,Home Appliances Laundry Max 244,Home Appliances,2026-01-01,13591.0,0,5,67955.0,67955.0
T011357,PRD020,Sports Cycling Flex 020,Sports,2025-01-26,1639.0,25,40,65560.0,49170.0
T011358,PRD478,Stationery Art Supplies Plus 478,Stationery,2025-01-01,487.0,15,17,8279.0,7037.15
T011359,PRD051,Beauty Skin Care Alpha 051,Beauty,2025-08-21,1680.0,5,25,42000.0,39900.0
T011360,PRD014,Pet Care Pet Health Max 014,Pet Care,2025-04-30,415.0,20,19,7885.0,6308.0
T011361,PRD178,Stationery Art Supplies Plus 178,Stationery,2025-10-16,787.0,0,18,14166.0,14166.0
T011362,PRD453,Apparel Formal Wear Nova 453,Apparel,2025-07-18,972.0,20,20,19440.0,15552.0
T011363,PRD465,Garden Irrigation Lite 465,Garden,2025-08-11,1144.0,5,8,9152.0,8694.4
T011364,PRD060,Garden Irrigation Flex 060,Garden,2025-12-18,879.0,10,14,12306.0,11075.4
T011365,PRD335,Sports Cycling Lite 335,Sports,2025-09-29,5744.0,5,19,109136.0,103679.2
T011366,PRD054,Footwear Formal Shoes Max 054,Footwear,2025-11-21,3361.0,10,18,60498.0,54448.2
T011367,PRD096,Beauty Skin Care Pro 096,Beauty,2025-12-20,575.0,0,34,19550.0,19550.0
T011368,PRD061,Electronics Mobiles Alpha 061,Electronics,2025-08-09,9356.0,5,9,84204.0,79993.8
T011369,PRD359,Pet Care Pet Health Core 359,Pet Care,2025-07-13,970.0,0,17,16490.0,16490.0
T011370,PRD495,Garden Irrigation Lite 495,Garden,2025-09-03,1534.0,15,18,27612.0,23470.2
T011371,PRD105,Garden Irrigation Lite 105,Garden,2025-08-11,1464.0,10,10,14640.0,13176.0
T011372,PRD483,Apparel Formal Wear Nova 483,Apparel,2025-01-15,2202.0,0,19,41838.0,41838.0
T011373,PRD169,Home Appliances Laundry Core 169,Home Appliances,2025-07-15,34116.0,20,16,545856.0,436684.8
T011374,PRD002,NoiseFit Pulse Watch,Electronics,2025-06-11,2499.0,10,11,27489.0,24740.1
T011375,PRD444,Footwear Formal Shoes Max 444,Footwear,2025-03-21,4531.0,0,18,81558.0,81558.0
T011376,PRD039,Footwear Formal Shoes Core 039,Footwear,2025-03-21,2566.0,15,32,82112.0,69795.2
T011377,PRD071,Health Supplements Alpha 071,Health,2025-12-21,2826.0,5,34,96084.0,91279.8
T011378,PRD124,Home Appliances Laundry Max 124,Home Appliances,2025-05-24,25431.0,10,12,305172.0,274654.8
T011379,PRD359,Pet Care Pet Health Core 359,Pet Care,2025-12-17,970.0,0,20,19400.0,19400.0
T011380,PRD169,Home Appliances Laundry Core 169,Home Appliances,2025-01-29,34116.0,0,15,511740.0,511740.0
T011381,PRD438,Apparel Formal Wear Plus 438,Apparel,2025-03-17,4857.0,0,15,72855.0,72855.0
T011382,PRD193,Stationery Art Supplies Nova 193,Stationery,2025-10-09,952.0,0,23,21896.0,21896.0
T011383,PRD492,Automotive Bike Care Prime 492,Automotive,2025-07-09,873.0,10,8,6984.0,6285.6
T011384,PRD060,Garden Irrigation Flex 060,Garden,2025-09-26,879.0,0,6,5274.0,5274.0
T011385,PRD123,Apparel Formal Wear Nova 123,Apparel,2025-06-06,942.0,0,15,14130.0,14130.0
T011386,PRD446,Health Supplements Pro 446,Health,2025-06-16,1701.0,5,9,15309.0,14543.55
T011387,PRD335,Sports Cycling Lite 335,Sports,2025-06-27,5744.0,5,16,91904.0,87308.8
T011388,PRD122,Grocery Snacks Prime 122,Grocery,2025-08-16,1055.0,15,47,49585.0,42147.25
T011389,PRD279,Footwear Formal Shoes Core 279,Footwear,2025-11-08,2286.0,5,22,50292.0,47777.4
T011390,PRD319,Home Appliances Laundry Core 319,Home Appliances,2025-04-01,28066.0,0,4,112264.0,112264.0
T011391,PRD334,Home Appliances Laundry Max 334,Home Appliances,2025-06-16,30961.0,5,10,309610.0,294129.5
T011392,PRD150,Garden Irrigation Flex 150,Garden,2025-01-13,2049.0,10,12,24588.0,22129.2
T011393,PRD358,Stationery Art Supplies Plus 358,Stationery,2025-07-09,367.0,0,9,3303.0,3303.0
T011394,PRD107,Grocery Snacks Edge 107,Grocery,2025-03-18,710.0,15,37,26270.0,22329.5
T011395,PRD136,Electronics Mobiles Pro 136,Electronics,2025-03-22,19631.0,5,8,157048.0,149195.6
T011396,PRD499,Home Appliances Laundry Core 499,Home Appliances,2025-03-08,27806.0,5,13,361478.0,343404.1
T011397,PRD475,Furniture Dining Lite 475,Furniture,2025-04-03,12224.0,10,7,85568.0,77011.2
T011398,PRD121,Electronics Mobiles Alpha 121,Electronics,2025-10-29,17576.0,15,22,386672.0,328671.2
T011399,PRD493,Stationery Art Supplies Nova 493,Stationery,2025-08-02,652.0,5,15,9780.0,9291.0
T011400,PRD250,Furniture Dining Flex 250,Furniture,2025-09-20,9749.0,0,4,38996.0,38996.0
T011401,PRD316,Electronics Mobiles Pro 316,Electronics,2025-12-08,44291.0,25,15,664365.0,498273.75
T011402,PRD402,Automotive Bike Care Prime 402,Automotive,2025-04-23,4143.0,5,16,66288.0,62973.6
T011403,PRD484,Home Appliances Laundry Max 484,Home Appliances,2025-09-25,24911.0,0,9,224199.0,224199.0
T011404,PRD132,Automotive Bike Care Prime 132,Automotive,2025-01-04,6453.0,15,21,135513.0,115186.05
T011405,PRD019,Home Appliances Laundry Core 019,Home Appliances,2025-11-27,5166.0,30,23,118818.0,83172.6
T011406,PRD008,Dark Chocolate Pack,Grocery,2025-06-23,699.0,5,37,25863.0,24569.85
T011407,PRD379,Home Appliances Laundry Core 379,Home Appliances,2025-06-02,4646.0,5,7,32522.0,30895.9
T011408,PRD435,Garden Irrigation Lite 435,Garden,2025-09-05,754.0,25,7,5278.0,3958.5
T011409,PRD084,Footwear Formal Shoes Max 084,Footwear,2025-07-08,4951.0,0,11,54461.0,54461.0
T011410,PRD444,Footwear Formal Shoes Max 444,Footwear,2025-01-03,4531.0,0,19,86089.0,86089.0
T011411,PRD114,Footwear Formal Shoes Max 114,Footwear,2025-08-30,6541.0,5,31,202771.0,192632.45
T011412,PRD005,Yoga Mat Pro,Sports,2025-11-19,1499.0,0,16,23984.0,23984.0
T011413,PRD447,Automotive Bike Care Edge 447,Automotive,2025-08-26,6258.0,15,16,100128.0,85108.8
T011414,PRD439,Home Appliances Laundry Core 439,Home Appliances,2025-04-07,16226.0,25,19,308294.0,231220.5
T011415,PRD345,Garden Irrigation Lite 345,Garden,2025-09-05,4584.0,0,5,22920.0,22920.0
T011416,PRD213,Apparel Formal Wear Nova 213,Apparel,2025-06-04,4632.0,0,18,83376.0,83376.0
T011417,PRD222,Automotive Bike Care Prime 222,Automotive,2025-01-19,3183.0,10,6,19098.0,17188.2
T011418,PRD257,Grocery Snacks Edge 257,Grocery,2025-11-18,560.0,5,39,21840.0,20748.0
T011419,PRD129,Footwear Formal Shoes Core 129,Footwear,2025-05-09,836.0,0,5,4180.0,4180.0
T011420,PRD123,Apparel Formal Wear Nova 123,Apparel,2025-05-27,942.0,20,37,34854.0,27883.2
T011421,PRD286,Electronics Mobiles Pro 286,Electronics,2025-04-04,40181.0,20,13,522353.0,417882.4
T011422,PRD378,Apparel Formal Wear Plus 378,Apparel,2025-10-08,2397.0,30,43,103071.0,72149.7
T011423,PRD492,Automotive Bike Care Prime 492,Automotive,2025-03-24,873.0,5,8,6984.0,6634.8
T011424,PRD203,Toys Board Games Nova 203,Toys,2025-04-29,2586.0,0,20,51720.0,51720.0
T011425,PRD155,Sports Cycling Lite 155,Sports,2025-04-26,2184.0,0,6,13104.0,13104.0
T011426,PRD216,Beauty Skin Care Pro 216,Beauty,2025-08-28,1795.0,5,15,26925.0,25578.75
T011427,PRD056,Health Supplements Pro 056,Health,2025-03-09,2271.0,20,25,56775.0,45420.0
T011428,PRD324,Footwear Formal Shoes Max 324,Footwear,2025-10-16,4671.0,0,15,70065.0,70065.0
T011429,PRD353,Toys Board Games Nova 353,Toys,2025-12-13,3436.0,10,34,116824.0,105141.6
T011430,PRD010,Bluetooth Speaker,Electronics,2025-05-12,2999.0,25,20,59980.0,44985.0
T011431,PRD312,Automotive Bike Care Prime 312,Automotive,2025-06-07,7413.0,0,10,74130.0,74130.0
T011432,PRD469,Home Appliances Laundry Core 469,Home Appliances,2025-01-04,22016.0,10,10,220160.0,198144.0
T011433,PRD240,Garden Irrigation Flex 240,Garden,2025-05-31,3219.0,5,10,32190.0,30580.5
