transaction_id,full_date,day,month,quarter,year,weekday,product_key,product_name,category,subcategory,unit_price,store_key,store_name,city,state,quantity,discount,gross_amount,net_amount
21943,2025-05-11,11,5,2,2025,Sunday,370,Furniture Dining Flex 370,Furniture,Dining,35069.0,229,Aizawl North Mart,Aizawl,Mizoram,5,20.0,175345.0,140276.0
21944,2025-09-28,28,9,3,2025,Sunday,490,Furniture Dining Flex 490,Furniture,Dining,15389.0,158,Vijayawada North Mart,Vijayawada,Andhra Pradesh,1,10.0,15389.0,13850.1
21945,2025-02-10,10,2,1,2025,Monday,161,Health Supplements Alpha 161,Health,Supplements,1156.0,31,Bengaluru Station Road Mart,Bengaluru,Karnataka,1,0.0,1156.0,1156.0
21946,2025-10-21,21,10,4,2025,Tuesday,119,Pet Care Pet Health Core 119,Pet Care,Pet Health,2410.0,195,Jammu North Mart,Jammu,Jammu and Kashmir,1,5.0,2410.0,2289.5
21947,2025-05-31,31,5,2,2025,Saturday,204,Footwear Formal Shoes Max 204,Footwear,Formal Shoes,4811.0,101,Nagpur North Mart,Nagpur,Maharashtra,12,10.0,57732.0,51958.8
21948,2025-09-28,28,9,3,2025,Sunday,390,Garden Irrigation Flex 390,Garden,Irrigation,169.0,8,Mumbai Civil Lines Mart,Mumbai,Maharashtra,5,5.0,845.0,802.75
21949,2025-06-04,4,6,2,2025,Wednesday,397,Books Education Edge 397,Books,Education,1498.0,106,Coimbatore North Mart,Coimbatore,Tamil Nadu,1,0.0,1498.0,1498.0
21950,2025-05-01,1,5,2,2025,Thursday,78,Apparel Formal Wear Plus 078,Apparel,Formal Wear,3597.0,190,Panaji Central Mart,Panaji,Goa,5,0.0,17985.0,17985.0
21951,2025-11-21,21,11,4,2025,Friday,189,Footwear Formal Shoes Core 189,Footwear,Formal Shoes,4016.0,98,Indore East Mart,Indore,Madhya Pradesh,2,5.0,8032.0,7630.4
21952,2025-02-23,23,2,1,2025,Sunday,229,Home Appliances Laundry Core 229,Home Appliances,Laundry,10696.0,81,Jaipur North Mart,Jaipur,Rajasthan,2,0.0,21392.0,21392.0
21953,2025-11-26,26,11,4,2025,Wednesday,93,Apparel Formal Wear Nova 093,Apparel,Formal Wear,4212.0,239,Tirupati Leela Mahal Mart,Tirupati,Andhra Pradesh,2,5.0,8424.0,8002.8
21954,2025-08-26,26,8,3,2025,Tuesday,158,Toys Board Games Plus 158,Toys,Board Games,1281.0,62,Kolkata Civil Lines Mart,Kolkata,West Bengal,5,5.0,6405.0,6084.75
21955,2025-12-10,10,12,4,2025,Wednesday,314,Pet Care Pet Health Max 314,Pet Care,Pet Health,3115.0,133,Rajkot Central Mart,Rajkot,Gujarat,3,0.0,9345.0,9345.0
21956,2025-11-22,22,11,4,2025,Saturday,90,Garden Irrigation Flex 090,Garden,Irrigation,1269.0,81,Jaipur North Mart,Jaipur,Rajasthan,2,10.0,2538.0,2284.2
21957,2025-04-12,12,4,2,2025,Saturday,449,Pet Care Pet Health Core 449,Pet Care,Pet Health,2680.0,201,Haldwani North Mart,Haldwani,Uttarakhand,4,0.0,10720.0,10720.0
21958,2025-06-17,17,6,2,2025,Tuesday,301,Electronics Mobiles Alpha 301,Electronics,Mobiles,42236.0,118,Chandigarh East Mart,Chandigarh,Chandigarh,15,0.0,633540.0,633540.0
21959,2025-08-25,25,8,3,2025,Monday,253,Stationery Art Supplies Nova 253,Stationery,Art Supplies,412.0,3,Mumbai South Mart,Mumbai,Maharashtra,2,15.0,824.0,700.4
21960,2025-12-10,10,12,4,2025,Wednesday,363,Apparel Formal Wear Nova 363,Apparel,Formal Wear,1782.0,198,Haridwar Central Mart,Haridwar,Uttarakhand,3,0.0,5346.0,5346.0
21961,2025-04-16,16,4,2,2025,Wednesday,100,Furniture Dining Flex 100,Furniture,Dining,23099.0,73,Ahmedabad North Mart,Ahmedabad,Gujarat,1,0.0,23099.0,23099.0
21962,2025-04-15,15,4,2,2025,Tuesday,342,Automotive Bike Care Prime 342,Automotive,Bike Care,1323.0,58,Kolkata East Mart,Kolkata,West Bengal,5,0.0,6615.0,6615.0
21963,2025-07-23,23,7,3,2025,Wednesday,176,Health Supplements Pro 176,Health,Supplements,1711.0,93,Surat East Mart,Surat,Gujarat,1,15.0,1711.0,1454.35
21964,2025-09-20,20,9,3,2025,Saturday,359,Pet Care Pet Health Core 359,Pet Care,Pet Health,970.0,70,Pune Civil Lines Mart,Pune,Maharashtra,1,5.0,970.0,921.5
21965,2025-08-28,28,8,3,2025,Thursday,12,Automotive Bike Care Prime 012,Automotive,Bike Care,813.0,155,Raipur North Mart,Raipur,Chhattisgarh,1,0.0,813.0,813.0
21966,2025-11-15,15,11,4,2025,Saturday,369,Footwear Formal Shoes Core 369,Footwear,Formal Shoes,556.0,62,Kolkata Civil Lines Mart,Kolkata,West Bengal,4,10.0,2224.0,2001.6
21967,2025-01-07,7,1,1,2025,Tuesday,242,Grocery Snacks Prime 242,Grocery,Snacks,215.0,100,Nagpur Central Mart,Nagpur,Maharashtra,3,10.0,645.0,580.5
21968,2025-12-04,4,12,4,2025,Thursday,299,Pet Care Pet Health Core 299,Pet Care,Pet Health,2830.0,15,Delhi South Mart,Delhi,Delhi,2,0.0,5660.0,5660.0
21969,2025-07-06,6,7,3,2025,Sunday,330,Garden Irrigation Flex 330,Garden,Irrigation,4389.0,136,Nashik Central Mart,Nashik,Maharashtra,3,10.0,13167.0,11850.3
21970,2025-10-02,2,10,4,2025,Thursday,167,Grocery Snacks Edge 167,Grocery,Snacks,290.0,56,Kolkata North Mart,Kolkata,West Bengal,4,0.0,1160.0,1160.0
21971,2025-08-04,4,8,3,2025,Monday,146,Health Supplements Pro 146,Health,Supplements,601.0,77,Ahmedabad MG Road Mart,Ahmedabad,Gujarat,4,0.0,2404.0,2404.0
21972,2025-08-14,14,8,3,2025,Thursday,234,Footwear Formal Shoes Max 234,Footwear,Formal Shoes,6401.0,88,Lucknow East Mart,Lucknow,Uttar Pradesh,1,5.0,6401.0,6080.95
21973,2025-02-06,6,2,1,2025,Thursday,148,Stationery Art Supplies Plus 148,Stationery,Art Supplies,457.0,61,Kolkata Station Road Mart,Kolkata,West Bengal,1,0.0,457.0,457.0
21974,2025-02-26,26,2,1,2025,Wednesday,444,Footwear Formal Shoes Max 444,Footwear,Formal Shoes,4531.0,55,Kolkata Central Mart,Kolkata,West Bengal,4,0.0,18124.0,18124.0
21975,2025-03-25,25,3,1,2025,Tuesday,94,Home Appliances Laundry Max 094,Home Appliances,Laundry,19641.0,156,Raipur South Mart,Raipur,Chhattisgarh,1,0.0,19641.0,19641.0
21976,2025-12-03,3,12,4,2025,Wednesday,371,Health Supplements Alpha 371,Health,Supplements,3926.0,82,Jaipur South Mart,Jaipur,Rajasthan,1,10.0,3926.0,3533.4
21977,2025-10-09,9,10,4,2025,Thursday,38,Toys Board Games Plus 038,Toys,Board Games,1301.0,108,Coimbatore East Mart,Coimbatore,Tamil Nadu,3,5.0,3903.0,3707.85
21978,2025-06-22,22,6,2,2025,Sunday,34,Home Appliances Laundry Max 034,Home Appliances,Laundry,8061.0,69,Pune Station Road Mart,Pune,Maharashtra,38,5.0,306318.0,291002.1
21979,2025-08-17,17,8,3,2025,Sunday,327,Automotive Bike Care Edge 327,Automotive,Bike Care,618.0,85,Lucknow Central Mart,Lucknow,Uttar Pradesh,3,5.0,1854.0,1761.3
21980,2025-09-18,18,9,3,2025,Thursday,471,Beauty Skin Care Alpha 471,Beauty,Skin Care,2200.0,9,Mumbai Tech Park Mart,Mumbai,Maharashtra,1,0.0,2200.0,2200.0
21981,2025-10-31,31,10,4,2025,Friday,294,Footwear Formal Shoes Max 294,Footwear,Formal Shoes,3081.0,146,Patna North Mart,Patna,Bihar,3,5.0,9243.0,8780.85
21982,2025-12-29,29,12,4,2025,Monday,248,Toys Board Games Plus 248,Toys,Board Games,391.0,210,Salem Central Mart,Salem,Tamil Nadu,5,0.0,1955.0,1955.0
21983,2025-11-22,22,11,4,2025,Saturday,164,Pet Care Pet Health Max 164,Pet Care,Pet Health,265.0,124,Bhubaneswar West Mart,Bhubaneswar,Odisha,4,0.0,1060.0,1060.0
21984,2025-09-25,25,9,3,2025,Thursday,165,Garden Irrigation Lite 165,Garden,Irrigation,2244.0,73,Ahmedabad North Mart,Ahmedabad,Gujarat,3,5.0,6732.0,6395.4
21985,2025-03-04,4,3,1,2025,Tuesday,49,Home Appliances Laundry Core 049,Home Appliances,Laundry,10956.0,109,Coimbatore West Mart,Coimbatore,Tamil Nadu,4,0.0,43824.0,43824.0
21986,2025-05-11,11,5,2,2025,Sunday,20,Sports Cycling Flex 020,Sports,Cycling,1639.0,131,Vadodara North Mart,Vadodara,Gujarat,2,5.0,3278.0,3114.1
21987,2025-12-26,26,12,4,2025,Friday,154,Home Appliances Laundry Max 154,Home Appliances,Laundry,31221.0,60,Kolkata MG Road Mart,Kolkata,West Bengal,40,15.0,1248840.0,1061514.0
21988,2025-10-28,28,10,4,2025,Tuesday,29,Pet Care Pet Health Core 029,Pet Care,Pet Health,700.0,28,Bengaluru East Mart,Bengaluru,Karnataka,2,5.0,1400.0,1330.0
21989,2025-09-20,20,9,3,2025,Saturday,225,Garden Irrigation Lite 225,Garden,Irrigation,3024.0,54,Chennai Tech Park Mart,Chennai,Tamil Nadu,2,0.0,6048.0,6048.0
21990,2025-12-04,4,12,4,2025,Thursday,296,Health Supplements Pro 296,Health,Supplements,1151.0,246,Ajmer Vaishali Nagar Mart,Ajmer,Rajasthan,2,0.0,2302.0,2302.0
21991,2025-08-04,4,8,3,2025,Monday,444,Footwear Formal Shoes Max 444,Footwear,Formal Shoes,4531.0,110,Kochi Central Mart,Kochi,Kerala,1,15.0,4531.0,3851.35
21992,2025-08-08,8,8,3,2025,Friday,352,Books Education Prime 352,Books,Education,733.0,23,Delhi Ring Road Mart,Delhi,Delhi,5,0.0,3665.0,3665.0
21993,2025-10-18,18,10,4,2025,Saturday,126,Beauty Skin Care Pro 126,Beauty,Skin Care,1505.0,136,Nashik Central Mart,Nashik,Maharashtra,5,0.0,7525.0,7525.0
21994,2025-03-21,21,3,1,2025,Friday,121,Electronics Mobiles Alpha 121,Electronics,Mobiles,17576.0,41,Hyderabad MG Road Mart,Hyderabad,Telangana,1,5.0,17576.0,16697.2
21995,2025-08-23,23,8,3,2025,Saturday,164,Pet Care Pet Health Max 164,Pet Care,Pet Health,265.0,3,Mumbai South Mart,Mumbai,Maharashtra,22,10.0,5830.0,5247.0
21996,2025-07-02,2,7,3,2025,Wednesday,54,Footwear Formal Shoes Max 054,Footwear,Formal Shoes,3361.0,57,Kolkata South Mart,Kolkata,West Bengal,35,0.0,117635.0,117635.0
21997,2025-03-03,3,3,1,2025,Monday,191,Health Supplements Alpha 191,Health,Supplements,2266.0,126,Visakhapatnam North Mart,Visakhapatnam,Andhra Pradesh,2,0.0,4532.0,4532.0
21998,2025-03-05,5,3,1,2025,Wednesday,89,Pet Care Pet Health Core 089,Pet Care,Pet Health,1840.0,83,Jaipur East Mart,Jaipur,Rajasthan,3,5.0,5520.0,5244.0
21999,2025-01-25,25,1,1,2025,Saturday,140,Sports Cycling Flex 140,Sports,Cycling,1179.0,43,Hyderabad Civil Lines Mart,Hyderabad,Telangana,2,0.0,2358.0,2358.0
22000,2025-12-21,21,12,4,2025,Sunday,43,Stationery Art Supplies Nova 043,Stationery,Art Supplies,502.0,134,Rajkot North Mart,Rajkot,Gujarat,1,0.0,502.0,502.0
22001,2025-01-07,7,1,1,2025,Tuesday,315,Garden Irrigation Lite 315,Garden,Irrigation,4194.0,89,Lucknow West Mart,Lucknow,Uttar Pradesh,2,10.0,8388.0,7549.2
22002,2025-04-16,16,4,2,2025,Wednesday,305,Sports Cycling Lite 305,Sports,Cycling,3734.0,167,Varanasi North Mart,Varanasi,Uttar Pradesh,3,0.0,11202.0,11202.0
22003,2025-03-17,17,3,1,2025,Monday,449,Pet Care Pet Health Core 449,Pet Care,Pet Health,2680.0,232,Itanagar Central Mart,Itanagar,Arunachal Pradesh,3,10.0,8040.0,7236.0
22004,2025-10-06,6,10,4,2025,Monday,286,Electronics Mobiles Pro 286,Electronics,Mobiles,40181.0,221,Cuttack North Mart,Cuttack,Odisha,5,32.0,200905.0,136615.4
22005,2025-11-10,10,11,4,2025,Monday,304,Home Appliances Laundry Max 304,Home Appliances,Laundry,25171.0,4,Mumbai East Mart,Mumbai,Maharashtra,3,15.0,75513.0,64186.05
22006,2025-07-13,13,7,3,2025,Sunday,421,Electronics Mobiles Alpha 421,Electronics,Mobiles,3676.0,105,Coimbatore Central Mart,Coimbatore,Tamil Nadu,1,0.0,3676.0,3676.0
22007,2025-11-16,16,11,4,2025,Sunday,107,Grocery Snacks Edge 107,Grocery,Snacks,710.0,64,Pune North Mart,Pune,Maharashtra,3,0.0,2130.0,2130.0
22008,2025-11-20,20,11,4,2025,Thursday,267,Automotive Bike Care Edge 267,Automotive,Bike Care,5298.0,83,Jaipur East Mart,Jaipur,Rajasthan,3,0.0,15894.0,15894.0
22009,2025-03-03,3,3,1,2025,Monday,128,Toys Board Games Plus 128,Toys,Board Games,411.0,144,Bhopal South Mart,Bhopal,Madhya Pradesh,3,15.0,1233.0,1048.05
22010,2025-12-23,23,12,4,2025,Tuesday,155,Sports Cycling Lite 155,Sports,Cycling,2184.0,93,Surat East Mart,Surat,Gujarat,1,20.0,2184.0,1747.2
22011,2025-08-08,8,8,3,2025,Friday,365,Sports Cycling Lite 365,Sports,Cycling,7754.0,25,Bengaluru Central Mart,Bengaluru,Karnataka,5,0.0,38770.0,38770.0
22012,2025-05-18,18,5,2,2025,Sunday,213,Apparel Formal Wear Nova 213,Apparel,Formal Wear,4632.0,78,Ahmedabad Station Road Mart,Ahmedabad,Gujarat,3,5.0,13896.0,13201.2
22013,2025-04-09,9,4,2,2025,Wednesday,233,Toys Board Games Nova 233,Toys,Board Games,3456.0,47,Chennai North Mart,Chennai,Tamil Nadu,1,0.0,3456.0,3456.0
22014,2025-10-08,8,10,4,2025,Wednesday,171,Beauty Skin Care Alpha 171,Beauty,Skin Care,400.0,143,Bhopal North Mart,Bhopal,Madhya Pradesh,1,0.0,400.0,400.0
22015,2025-02-24,24,2,1,2025,Monday,22,Books Education Prime 022,Books,Education,523.0,66,Pune East Mart,Pune,Maharashtra,3,10.0,1569.0,1412.1
22016,2025-09-13,13,9,3,2025,Saturday,392,Grocery Snacks Prime 392,Grocery,Snacks,65.0,94,Surat West Mart,Surat,Gujarat,5,20.0,325.0,260.0
22017,2025-09-17,17,9,3,2025,Wednesday,439,Home Appliances Laundry Core 439,Home Appliances,Laundry,16226.0,55,Kolkata Central Mart,Kolkata,West Bengal,3,10.0,48678.0,43810.2
22018,2025-11-30,30,11,4,2025,Sunday,301,Electronics Mobiles Alpha 301,Electronics,Mobiles,42236.0,1,Mumbai Central Mart,Mumbai,Maharashtra,32,5.0,1351552.0,1283974.4
22019,2025-08-04,4,8,3,2025,Monday,461,Health Supplements Alpha 461,Health,Supplements,2256.0,59,Kolkata West Mart,Kolkata,West Bengal,1,0.0,2256.0,2256.0
22020,2025-11-01,1,11,4,2025,Saturday,226,Electronics Mobiles Pro 226,Electronics,Mobiles,31961.0,7,Mumbai Station Road Mart,Mumbai,Maharashtra,2,0.0,63922.0,63922.0
22021,2025-10-25,25,10,4,2025,Saturday,172,Books Education Prime 172,Books,Education,1273.0,14,Delhi North Mart,Delhi,Delhi,3,0.0,3819.0,3819.0
22022,2025-08-16,16,8,3,2025,Saturday,161,Health Supplements Alpha 161,Health,Supplements,1156.0,59,Kolkata West Mart,Kolkata,West Bengal,4,5.0,4624.0,4392.8
22023,2025-12-04,4,12,4,2025,Thursday,114,Footwear Formal Shoes Max 114,Footwear,Formal Shoes,6541.0,223,Rourkela North Mart,Rourkela,Odisha,3,0.0,19623.0,19623.0
22024,2025-07-25,25,7,3,2025,Friday,210,Garden Irrigation Flex 210,Garden,Irrigation,2829.0,237,Mohali Sector 70 Mart,Mohali,Punjab,4,0.0,11316.0,11316.0
22025,2025-09-29,29,9,3,2025,Monday,362,Grocery Snacks Prime 362,Grocery,Snacks,1175.0,66,Pune East Mart,Pune,Maharashtra,5,0.0,5875.0,5875.0
22026,2025-09-21,21,9,3,2025,Sunday,484,Home Appliances Laundry Max 484,Home Appliances,Laundry,24911.0,66,Pune East Mart,Pune,Maharashtra,2,20.0,49822.0,39857.6
22027,2025-11-07,7,11,4,2025,Friday,263,Toys Board Games Nova 263,Toys,Board Games,826.0,133,Rajkot Central Mart,Rajkot,Gujarat,4,5.0,3304.0,3138.8
22028,2025-03-05,5,3,1,2025,Wednesday,154,Home Appliances Laundry Max 154,Home Appliances,Laundry,31221.0,69,Pune Station Road Mart,Pune,Maharashtra,2,15.0,62442.0,53075.7
22029,2025-11-16,16,11,4,2025,Sunday,45,Garden Irrigation Lite 045,Garden,Irrigation,684.0,142,Bhopal Central Mart,Bhopal,Madhya Pradesh,1,5.0,684.0,649.8
22030,2025-06-21,21,6,2,2025,Saturday,321,Beauty Skin Care Alpha 321,Beauty,Skin Care,2550.0,52,Chennai Station Road Mart,Chennai,Tamil Nadu,1,5.0,2550.0,2422.5
22031,2025-09-24,24,9,3,2025,Wednesday,31,Electronics Mobiles Alpha 031,Electronics,Mobiles,5246.0,142,Bhopal Central Mart,Bhopal,Madhya Pradesh,3,20.0,15738.0,12590.4
22032,2025-05-17,17,5,2,2025,Saturday,79,Home Appliances Laundry Core 079,Home Appliances,Laundry,16746.0,18,Delhi MG Road Mart,Delhi,Delhi,2,5.0,33492.0,31817.4
22033,2025-06-30,30,6,2,2025,Monday,407,Grocery Snacks Edge 407,Grocery,Snacks,410.0,10,Mumbai Airport Road Mart,Mumbai,Maharashtra,34,15.0,13940.0,11849.0
22034,2025-08-26,26,8,3,2025,Tuesday,424,Home Appliances Laundry Max 424,Home Appliances,Laundry,13331.0,49,Chennai East Mart,Chennai,Tamil Nadu,5,10.0,66655.0,59989.5
22035,2025-04-04,4,4,2,2025,Friday,40,Furniture Dining Flex 040,Furniture,Dining,10439.0,153,Gurugram South Mart,Gurugram,Haryana,2,15.0,20878.0,17746.3
22036,2025-08-16,16,8,3,2025,Saturday,289,Home Appliances Laundry Core 289,Home Appliances,Laundry,22276.0,93,Surat East Mart,Surat,Gujarat,1,0.0,22276.0,22276.0
22037,2025-01-12,12,1,1,2025,Sunday,287,Grocery Snacks Edge 287,Grocery,Snacks,1250.0,169,Ludhiana Central Mart,Ludhiana,Punjab,2,5.0,2500.0,2375.0
22038,2025-01-05,5,1,1,2025,Sunday,304,Home Appliances Laundry Max 304,Home Appliances,Laundry,25171.0,15,Delhi South Mart,Delhi,Delhi,4,0.0,100684.0,100684.0
22039,2025-09-02,2,9,3,2025,Tuesday,110,Sports Cycling Flex 110,Sports,Cycling,7669.0,163,Kanpur Central Mart,Kanpur,Uttar Pradesh,5,0.0,38345.0,38345.0
22040,2025-06-11,11,6,2,2025,Wednesday,167,Grocery Snacks Edge 167,Grocery,Snacks,290.0,82,Jaipur South Mart,Jaipur,Rajasthan,1,15.0,290.0,246.5
22041,2025-08-21,21,8,3,2025,Thursday,158,Toys Board Games Plus 158,Toys,Board Games,1281.0,221,Cuttack North Mart,Cuttack,Odisha,5,0.0,6405.0,6405.0
22042,2025-06-12,12,6,2,2025,Thursday,181,Electronics Mobiles Alpha 181,Electronics,Mobiles,25796.0,165,Kanpur South Mart,Kanpur,Uttar Pradesh,1,0.0,25796.0,25796.0
22043,2025-10-26,26,10,4,2025,Sunday,370,Furniture Dining Flex 370,Furniture,Dining,35069.0,200,Haldwani Central Mart,Haldwani,Uttarakhand,1,0.0,35069.0,35069.0
22044,2025-04-29,29,4,2,2025,Tuesday,437,Grocery Snacks Edge 437,Grocery,Snacks,1100.0,81,Jaipur North Mart,Jaipur,Rajasthan,1,0.0,1100.0,1100.0
22045,2025-03-29,29,3,1,2025,Saturday,91,Electronics Mobiles Alpha 091,Electronics,Mobiles,13466.0,88,Lucknow East Mart,Lucknow,Uttar Pradesh,4,15.0,53864.0,45784.4
22046,2025-08-31,31,8,3,2025,Sunday,144,Footwear Formal Shoes Max 144,Footwear,Formal Shoes,1631.0,12,Mumbai Garden Mart,Mumbai,Maharashtra,5,0.0,8155.0,8155.0
22047,2025-04-27,27,4,2,2025,Sunday,409,Home Appliances Laundry Core 409,Home Appliances,Laundry,10436.0,39,Hyderabad East Mart,Hyderabad,Telangana,2,0.0,20872.0,20872.0
22048,2025-11-10,10,11,4,2025,Monday,127,Books Education Edge 127,Books,Education,508.0,33,Bengaluru Tech Park Mart,Bengaluru,Karnataka,35,0.0,17780.0,17780.0
22049,2025-01-03,3,1,1,2025,Friday,224,Pet Care Pet Health Max 224,Pet Care,Pet Health,1405.0,58,Kolkata East Mart,Kolkata,West Bengal,3,5.0,4215.0,4004.25
22050,2025-12-21,21,12,4,2025,Sunday,229,Home Appliances Laundry Core 229,Home Appliances,Laundry,10696.0,202,Jamnagar Central Mart,Jamnagar,Gujarat,4,0.0,42784.0,42784.0
22051,2025-05-07,7,5,2,2025,Wednesday,472,Books Education Prime 472,Books,Education,973.0,78,Ahmedabad Station Road Mart,Ahmedabad,Gujarat,4,0.0,3892.0,3892.0
22052,2025-01-05,5,1,1,2025,Sunday,444,Footwear Formal Shoes Max 444,Footwear,Formal Shoes,4531.0,63,Pune Central Mart,Pune,Maharashtra,5,0.0,22655.0,22655.0
22053,2025-09-11,11,9,3,2025,Thursday,358,Stationery Art Supplies Plus 358,Stationery,Art Supplies,367.0,134,Rajkot North Mart,Rajkot,Gujarat,1,15.0,367.0,311.95
22054,2025-07-18,18,7,3,2025,Friday,119,Pet Care Pet Health Core 119,Pet Care,Pet Health,2410.0,107,Coimbatore South Mart,Coimbatore,Tamil Nadu,1,5.0,2410.0,2289.5
22055,2025-04-20,20,4,2,2025,Sunday,469,Home Appliances Laundry Core 469,Home Appliances,Laundry,22016.0,28,Bengaluru East Mart,Bengaluru,Karnataka,1,0.0,22016.0,22016.0
22056,2025-03-07,7,3,1,2025,Friday,390,Garden Irrigation Flex 390,Garden,Irrigation,169.0,77,Ahmedabad MG Road Mart,Ahmedabad,Gujarat,4,0.0,676.0,676.0
22057,2025-11-01,1,11,4,2025,Saturday,211,Electronics Mobiles Alpha 211,Electronics,Mobiles,29906.0,61,Kolkata Station Road Mart,Kolkata,West Bengal,3,0.0,89718.0,89718.0
22058,2025-06-18,18,6,2,2025,Wednesday,242,Grocery Snacks Prime 242,Grocery,Snacks,215.0,17,Delhi West Mart,Delhi,Delhi,4,0.0,860.0,860.0
22059,2025-12-29,29,12,4,2025,Monday,365,Sports Cycling Lite 365,Sports,Cycling,7754.0,144,Bhopal South Mart,Bhopal,Madhya Pradesh,3,5.0,23262.0,22098.9
22060,2025-04-13,13,4,2,2025,Sunday,142,Books Education Prime 142,Books,Education,763.0,25,Bengaluru Central Mart,Bengaluru,Karnataka,4,5.0,3052.0,2899.4
22061,2025-05-04,4,5,2,2025,Sunday,369,Footwear Formal Shoes Core 369,Footwear,Formal Shoes,556.0,36,Hyderabad Central Mart,Hyderabad,Telangana,3,5.0,1668.0,1584.6
22062,2025-07-19,19,7,3,2025,Saturday,92,Grocery Snacks Prime 092,Grocery,Snacks,365.0,101,Nagpur North Mart,Nagpur,Maharashtra,3,5.0,1095.0,1040.25
22063,2025-11-25,25,11,4,2025,Tuesday,176,Health Supplements Pro 176,Health,Supplements,1711.0,59,Kolkata West Mart,Kolkata,West Bengal,1,0.0,1711.0,1711.0
22064,2025-04-06,6,4,2,2025,Sunday,412,Books Education Prime 412,Books,Education,1753.0,45,Hyderabad Airport Road Mart,Hyderabad,Telangana,4,5.0,7012.0,6661.4
22065,2025-03-29,29,3,1,2025,Saturday,408,Apparel Formal Wear Plus 408,Apparel,Formal Wear,3627.0,193,Shimla North Mart,Shimla,Himachal Pradesh,1,0.0,3627.0,3627.0
22066,2025-12-28,28,12,4,2025,Sunday,435,Garden Irrigation Lite 435,Garden,Irrigation,754.0,38,Hyderabad South Mart,Hyderabad,Telangana,5,0.0,3770.0,3770.0
22067,2025-11-13,13,11,4,2025,Thursday,240,Garden Irrigation Flex 240,Garden,Irrigation,3219.0,157,Vijayawada Central Mart,Vijayawada,Andhra Pradesh,2,10.0,6438.0,5794.2
22068,2025-12-12,12,12,4,2025,Friday,152,Grocery Snacks Prime 152,Grocery,Snacks,1745.0,26,Bengaluru North Mart,Bengaluru,Karnataka,4,15.0,6980.0,5933.0
22069,2025-06-11,11,6,2,2025,Wednesday,472,Books Education Prime 472,Books,Education,973.0,136,Nashik Central Mart,Nashik,Maharashtra,1,10.0,973.0,875.7
22070,2025-06-20,20,6,2,2025,Friday,40,Furniture Dining Flex 040,Furniture,Dining,10439.0,12,Mumbai Garden Mart,Mumbai,Maharashtra,38,15.0,396682.0,337179.7
22071,2025-10-22,22,10,4,2025,Wednesday,206,Health Supplements Pro 206,Health,Supplements,2821.0,131,Vadodara North Mart,Vadodara,Gujarat,2,0.0,5642.0,5642.0
22072,2025-09-25,25,9,3,2025,Thursday,67,Books Education Edge 067,Books,Education,1288.0,221,Cuttack North Mart,Cuttack,Odisha,1,0.0,1288.0,1288.0
22073,2025-08-27,27,8,3,2025,Wednesday,145,Furniture Dining Lite 145,Furniture,Dining,32594.0,91,Surat North Mart,Surat,Gujarat,2,10.0,65188.0,58669.2
22074,2025-08-27,27,8,3,2025,Wednesday,443,Toys Board Games Nova 443,Toys,Board Games,2546.0,167,Varanasi North Mart,Varanasi,Uttar Pradesh,2,15.0,5092.0,4328.2
22075,2025-05-09,9,5,2,2025,Friday,243,Apparel Formal Wear Nova 243,Apparel,Formal Wear,1362.0,78,Ahmedabad Station Road Mart,Ahmedabad,Gujarat,30,0.0,40860.0,40860.0
22076,2025-10-18,18,10,4,2025,Saturday,42,Automotive Bike Care Prime 042,Automotive,Bike Care,2223.0,170,Ludhiana North Mart,Ludhiana,Punjab,4,0.0,8892.0,8892.0
22077,2025-05-17,17,5,2,2025,Saturday,463,Stationery Art Supplies Nova 463,Stationery,Art Supplies,322.0,145,Patna Central Mart,Patna,Bihar,1,0.0,322.0,322.0
22078,2025-06-22,22,6,2,2025,Sunday,341,Health Supplements Alpha 341,Health,Supplements,2816.0,68,Pune MG Road Mart,Pune,Maharashtra,1,15.0,2816.0,2393.6
22079,2025-12-29,29,12,4,2025,Monday,94,Home Appliances Laundry Max 094,Home Appliances,Laundry,19641.0,161,Madurai North Mart,Madurai,Tamil Nadu,3,15.0,58923.0,50084.55
22080,2025-09-29,29,9,3,2025,Monday,35,Sports Cycling Lite 035,Sports,Cycling,2644.0,42,Hyderabad Station Road Mart,Hyderabad,Telangana,16,0.0,42304.0,42304.0
22081,2025-08-13,13,8,3,2025,Wednesday,368,Toys Board Games Plus 368,Toys,Board Games,371.0,34,Bengaluru Airport Road Mart,Bengaluru,Karnataka,2,5.0,742.0,704.9
22082,2025-06-17,17,6,2,2025,Tuesday,228,Apparel Formal Wear Plus 228,Apparel,Formal Wear,747.0,84,Jaipur West Mart,Jaipur,Rajasthan,5,5.0,3735.0,3548.25
22083,2025-12-21,21,12,4,2025,Sunday,28,Stationery Art Supplies Plus 028,Stationery,Art Supplies,337.0,201,Haldwani North Mart,Haldwani,Uttarakhand,2,0.0,674.0,674.0
22084,2025-07-12,12,7,3,2025,Saturday,494,Pet Care Pet Health Max 494,Pet Care,Pet Health,535.0,34,Bengaluru Airport Road Mart,Bengaluru,Karnataka,1,10.0,535.0,481.5
22085,2025-05-14,14,5,2,2025,Wednesday,466,Electronics Mobiles Pro 466,Electronics,Mobiles,9841.0,145,Patna Central Mart,Patna,Bihar,2,0.0,19682.0,19682.0
